submission_id,tool,actual_type,detected_as_ai,confidence_score,text_length,subject,grade_level,writing_style_score,perplexity_score,detection_probability
SUB0787,Copyleaks,human_written,False,0.3486184826487172,3435,HIST,Junior,0.46330623754380873,0.2158227092321124,0.009172420310201476
SUB0788,Turnitin,mixed,True,0.5774333961130363,3185,ENG,Senior,0.5675828225316198,0.4670850529443661,0.7307276083117227
SUB0789,GPTZero,ai_generated,True,0.42827224632230526,2004,HIST,Senior,0.42262719040563884,0.20749162567708673,0.9650645378818759
SUB0790,Turnitin,ai_generated,True,0.3616457758415244,4886,ENG,Senior,0.4159002469459008,0.255022885824746,0.9787889402212542
SUB0791,Copyleaks,human_written,False,0.2668361083559304,3406,MATH,Freshman,0.4781768007984061,0.2921989058525415,0.03319714231312741
SUB0792,Copyleaks,human_written,False,0.5505417613490692,4279,PSYCH,Sophomore,0.35810911021693875,0.44188675898022123,0.0
SUB0793,Turnitin,ai_generated,True,0.4535640204537537,660,CS,Junior,0.5876545233569266,0.20386846082323817,0.8446115248712616
SUB0794,Turnitin,human_written,False,0.25601486354920205,2811,ENG,Senior,0.5067839285969836,0.340848533814647,0.02416135692842297
SUB0795,GPTZero,human_written,False,0.4627912488764895,1355,ENG,Graduate,0.48147840756925936,0.49301147021569297,0.10924664944110818
SUB0796,Copyleaks,ai_generated,True,0.126889695533854,3205,PSYCH,Freshman,0.6141761058577457,0.4616101740490015,0.7181837214540907
SUB0797,Winston AI,human_written,False,0.34729832252643644,1413,HIST,Sophomore,0.5948874199463297,0.1757128413936865,0.061927681811427965
SUB0798,Turnitin,human_written,False,0.291728290697525,525,HIST,Graduate,0.4920181345590525,0.3146685176548946,0.003890271881164163
SUB0799,Winston AI,ai_generated,True,0.25825691405486234,3541,CHEM,Graduate,0.5764499313500034,0.39775821467761896,1.0
SUB0800,Winston AI,human_written,False,0.5966369725912269,1370,HIST,Freshman,0.3161833015511818,0.17441832157576734,0.10455138416516056
SUB0801,Originality.ai,human_written,False,0.2824908289785686,3029,BIO,Senior,0.5359990257690022,0.2466838870934809,0.0
SUB0802,GPTZero,mixed,False,0.27722206359274315,3444,CS,Freshman,0.27794294190115126,0.34667947742561356,0.48969011096197146
SUB0803,Copyleaks,human_written,False,0.5533380275748766,1061,CS,Junior,0.37502877150065506,0.4065963719731826,0.02053496763589273
SUB0804,Copyleaks,ai_generated,True,0.3802789032850961,4163,HIST,Graduate,0.7316138995286068,0.3764029532800238,0.913895091120082
SUB0805,Copyleaks,human_written,False,0.31283153627740523,1681,PSYCH,Graduate,0.5305223005178431,0.15891977149090405,0.030700028217495415
SUB0806,Copyleaks,human_written,False,0.6289833014060637,4428,PHYS,Graduate,0.60809588470359,0.28324855452125897,0.030479138450984378
SUB0807,Originality.ai,ai_generated,False,0.5550402260354245,1805,PHYS,Graduate,0.3243154494542063,0.4730115873371185,0.7964866665381839
SUB0808,Winston AI,human_written,False,0.40376934605718734,1755,PHYS,Sophomore,0.3228209690855753,0.2803472865945296,0.1575170153559305
SUB0809,GPTZero,mixed,False,0.37543324226173774,1988,MATH,Senior,0.5028498623389807,0.24787451931438703,0.5927610823616203
SUB0810,Originality.ai,ai_generated,True,0.2389808464731626,4145,PHYS,Senior,0.6054333245203736,0.2118623435752065,0.7532856555731137
SUB0811,Turnitin,human_written,False,0.05891196177907385,3332,PHYS,Sophomore,0.306048437636562,0.4353354922588203,0.10037074395511485
SUB0812,GPTZero,human_written,False,0.03758190453396947,2985,PHYS,Freshman,0.5115395886815641,0.190753295952366,0.18601483033320051
SUB0813,Copyleaks,human_written,False,0.3250988632741663,1367,CS,Freshman,0.7315308397071197,0.18146173712995142,0.025254633219994223
SUB0814,Originality.ai,human_written,False,0.37484970553325886,4036,PHYS,Freshman,0.5751122548965263,0.16566668977213336,0.0
SUB0815,GPTZero,ai_generated,True,0.700347043859336,3228,ENG,Sophomore,0.32941645393965224,0.3510647408070668,0.9429038325523845
SUB0816,GPTZero,human_written,False,0.6625442960576083,537,MATH,Senior,0.49132007611784884,0.26416120318226793,0.18419412648751457
SUB0817,Turnitin,ai_generated,True,0.2475842083767804,4497,CHEM,Freshman,0.5826404974698101,0.17426841751750027,1.0
SUB0818,Winston AI,human_written,False,0.6039956083036842,4112,MATH,Sophomore,0.6668438674837591,0.23213023388623727,0.15690929614916804
SUB0819,GPTZero,human_written,False,0.5356943464027132,1807,PSYCH,Freshman,0.5975816222660615,0.4641730869538723,0.1934473804610973
SUB0820,Copyleaks,human_written,False,0.15211798752524314,595,CS,Graduate,0.6178989219054698,0.14961200926446855,0.018067050598344542
SUB0821,Originality.ai,mixed,False,0.6746904988109671,2574,CHEM,Freshman,0.5115395907808077,0.2380252270739075,0.29438311029373704
SUB0822,Originality.ai,human_written,False,0.5368655355427389,4199,PHYS,Sophomore,0.6022674772751944,0.36435005365971884,0.007683217352121519
SUB0823,GPTZero,mixed,True,0.5409251959219319,1774,PHYS,Junior,0.4886151822380509,0.3080319572625212,0.8786763914911242
SUB0824,GPTZero,human_written,True,0.17715347547535368,3994,HIST,Sophomore,0.4592525671389762,0.3513521369254735,0.2076667368080836
SUB0825,GPTZero,human_written,False,0.8285854681842862,1789,ENG,Senior,0.5023107022336402,0.2226899544060929,0.15602519216082317
SUB0826,Turnitin,ai_generated,True,0.3483724874090516,1705,ENG,Sophomore,0.3840902543335979,0.24638267810993347,0.7492222209730358
SUB0827,Turnitin,ai_generated,True,0.11395343802470059,4448,PSYCH,Graduate,0.346477432044696,0.44217464845954924,0.8679448391736575
SUB0828,Originality.ai,human_written,False,0.41008223038377506,1676,HIST,Freshman,0.5491729876794083,0.11699575473163176,0.007279330201725609
SUB0829,Copyleaks,ai_generated,True,0.6160477444493806,911,ENG,Junior,0.2863653993670542,0.278894296479894,0.7726354517126128
SUB0830,Originality.ai,human_written,False,0.2215524157322452,1973,PSYCH,Sophomore,0.6764516084257182,0.10526601273380765,0.0
SUB0831,GPTZero,human_written,False,0.194928755682655,4639,BIO,Graduate,0.49219641416240606,0.10594409952373449,0.12087351383568458
SUB0832,Turnitin,ai_generated,True,0.2133618484974709,2879,PSYCH,Junior,0.3962808406031657,0.411051255151244,0.9103725575457532
SUB0833,Originality.ai,mixed,False,0.8169802002121821,4180,BIO,Sophomore,0.3648267572991568,0.2760246675235859,0.3607137470655208
SUB0834,GPTZero,human_written,False,0.5161900321990672,2677,PSYCH,Junior,0.4692364614973621,0.24125679857110055,0.11685391239643475
SUB0835,Originality.ai,human_written,False,0.4889463902313033,4768,CS,Junior,0.8101502158435436,0.4711759717983775,0.0
SUB0836,Originality.ai,human_written,False,0.8389118806835378,3048,MATH,Graduate,0.2428037089298976,0.4802253662817612,0.0
SUB0837,Turnitin,mixed,False,0.5081545458646674,2328,BIO,Senior,0.608625243253854,0.16620008424195726,0.35054908065414414
SUB0838,Winston AI,human_written,True,0.2976430362064554,4300,ENG,Junior,0.37457072927606305,0.2336840759367617,0.08396436005722449
SUB0839,GPTZero,ai_generated,True,0.6702322867092982,2039,PHYS,Graduate,0.45646208662400617,0.07652063942497528,1.0
SUB0840,GPTZero,ai_generated,True,0.1485447187223881,4829,MATH,Senior,0.5070404447622842,0.1999190805957306,1.0
SUB0841,GPTZero,human_written,False,0.5693281624278905,1454,HIST,Junior,0.6175665358482517,0.377857289727785,0.14095735532265247
SUB0842,GPTZero,ai_generated,True,0.5267838888826097,4387,PSYCH,Sophomore,0.6438910879160712,0.3866021064984603,1.0
SUB0843,Turnitin,ai_generated,True,0.5189766559230328,1894,MATH,Junior,0.5552183338209452,0.553547941868594,0.8587862973343228
SUB0844,Originality.ai,ai_generated,False,0.33942341639088935,3810,CHEM,Senior,0.40221506091874354,0.3757056001819417,0.8689940276896087
SUB0845,Turnitin,human_written,False,0.36346980911052895,3922,CHEM,Sophomore,0.7751613752752171,0.33580995828912474,0.07958245227296397
SUB0846,GPTZero,human_written,True,0.6420226226024927,4987,MATH,Junior,0.4184626784679785,0.17787026153947744,0.17593174492219996
SUB0847,GPTZero,human_written,False,0.24327087349725143,2145,BIO,Graduate,0.37471706140052596,0.2907645273814999,0.16426111301560753
SUB0848,Turnitin,mixed,False,0.38793975849823414,4930,PSYCH,Senior,0.40297455437485646,0.40702297747470306,0.3027224701053791
SUB0849,Turnitin,mixed,True,0.20039035527701363,4014,ENG,Junior,0.6096114031750802,0.1746943376157541,0.5731448120564882
SUB0850,Turnitin,human_written,False,0.42332214895808506,1634,PSYCH,Senior,0.4567012758981155,0.32884190749090336,0.06524897198449421
SUB0851,GPTZero,human_written,False,0.384913492292906,3694,PHYS,Senior,0.3974285691291273,0.3560272659988891,0.1560747075302718
SUB0852,Copyleaks,human_written,False,0.24596361530648397,1984,HIST,Junior,0.5219317033846379,0.5311076340825143,0.0
SUB0853,GPTZero,ai_generated,True,0.4362919085481892,2625,CS,Sophomore,0.274426338650039,0.24528904904166954,0.8463931699926097
SUB0854,GPTZero,human_written,False,0.4701151836731258,4635,PSYCH,Freshman,0.49831805177265653,0.22195953940713725,0.15352552857474291
SUB0855,Copyleaks,mixed,False,0.2966773746886745,1806,CHEM,Sophomore,0.3774158616406734,0.12290734420612417,0.20630862097601957
SUB0856,Winston AI,human_written,False,0.7462306236250417,3588,BIO,Graduate,0.4170873819400517,0.19605232383779173,0.12291313919193096
SUB0857,Copyleaks,human_written,False,0.5801279792328542,4171,ENG,Sophomore,0.5127809542933455,0.1939510310732047,0.0
SUB0858,Originality.ai,human_written,False,0.371125629367633,4148,PHYS,Freshman,0.4600179043578879,0.2950968806185202,0.017584115803960854
SUB0859,Winston AI,human_written,False,0.20383851569829725,1879,CS,Graduate,0.4607508370936313,0.2958952209360233,0.11788303267406759
SUB0860,Turnitin,human_written,False,0.5430199864213523,3911,CS,Freshman,0.44627030130683354,0.4032525943053943,0.07612516403966048
SUB0861,Copyleaks,ai_generated,False,0.4004714895354548,4761,CHEM,Senior,0.4634489052362885,0.2779026678027449,0.730968408734719
SUB0862,Originality.ai,ai_generated,True,0.3619803414524326,4981,ENG,Sophomore,0.508994428654356,0.38621113790337347,0.6792395492433538
SUB0863,GPTZero,human_written,False,0.7361762568641708,2528,PHYS,Sophomore,0.48397119488163376,0.4155192840281252,0.13877601955526891
SUB0864,GPTZero,mixed,True,0.3985740304016971,4274,HIST,Graduate,0.8277540392966645,0.3218568888873716,0.7503212121951058
SUB0865,Copyleaks,mixed,True,0.4873444261745512,4406,CS,Graduate,0.5357410500480062,0.4759165805470218,0.27714650106631333
SUB0866,Turnitin,ai_generated,True,0.29311820840015046,1057,CS,Freshman,0.44956943949998535,0.4929269996621283,0.83972325385124
SUB0867,GPTZero,ai_generated,True,0.41549198613966143,1931,CHEM,Sophomore,0.5620019433032304,0.2672171030885994,1.0
SUB0868,Winston AI,mixed,False,0.4282779794921375,2802,PHYS,Graduate,0.4629272513882312,0.4359385223230744,0.2750682613646661
SUB0869,Turnitin,human_written,False,0.17078774356949478,3572,MATH,Graduate,0.43999138491762113,0.2944898550267679,0.022930485362163723
SUB0870,Originality.ai,human_written,False,0.25236366338860616,1193,MATH,Senior,0.5266001363252442,0.3897336745704938,0.008504769191120552
SUB0871,Turnitin,ai_generated,False,0.560867853438927,1710,CHEM,Graduate,0.5382477098716605,0.41935424710049374,0.8847760648226891
SUB0872,Originality.ai,mixed,False,0.8454638705100017,2476,BIO,Junior,0.5715598800137391,0.23935982377530624,0.0
SUB0873,Winston AI,ai_generated,True,0.5833763883061627,3347,ENG,Junior,0.6424626990313833,0.4061623147199879,0.8610930065751361
SUB0874,Winston AI,mixed,False,0.4298437303983384,1763,PSYCH,Senior,0.5758308315354812,0.2837582014810551,0.516194545284231
SUB0875,Winston AI,ai_generated,True,0.1613958456542279,2148,PSYCH,Graduate,0.10462415457301916,0.2110629733775148,0.9802139129301104
SUB0876,Copyleaks,human_written,False,0.4549051954627685,2189,PSYCH,Freshman,0.4954384447353838,0.3126367770762334,0.0
SUB0877,Originality.ai,ai_generated,True,0.06816956380747387,1574,BIO,Graduate,0.3845439351143217,0.23700299681443102,1.0
SUB0878,Originality.ai,human_written,False,0.4999836689077684,4539,PSYCH,Graduate,0.49775838808683887,0.19394783833182,0.0
SUB0879,Copyleaks,mixed,False,0.7667267131249299,511,CHEM,Junior,0.4839640264863886,0.3869825681396013,0.2638283798504978
SUB0880,Turnitin,human_written,False,0.3710865971500221,1244,PSYCH,Senior,0.6521461703367474,0.3190323327264568,0.058326845987299474
SUB0881,Turnitin,ai_generated,True,0.4140535995440081,1127,CS,Sophomore,0.28078684460416037,0.3682028057630796,0.7977599284645707
SUB0882,Winston AI,human_written,False,0.39917829175496494,4647,CHEM,Freshman,0.3866875549626413,0.3369513116316424,0.13937776690460593
SUB0883,GPTZero,human_written,True,0.1694998967179261,2551,CS,Senior,0.49297923869195465,0.34489427181929977,0.20244406717572855
SUB0884,Originality.ai,ai_generated,True,0.48003694531690955,3312,BIO,Sophomore,0.35594704217868295,0.1244897968728838,0.7789642396223088
SUB0885,GPTZero,human_written,False,0.4560791979819096,1171,PHYS,Freshman,0.6661270464477713,0.15304269762320535,0.20271778328928458
SUB0886,Copyleaks,human_written,False,0.3861750886017379,1024,HIST,Sophomore,0.5071044410321052,0.21544188017973137,0.024044277803666643
SUB0887,Winston AI,ai_generated,True,0.3278531659164476,1773,ENG,Junior,0.6751202306821381,0.19850834292009162,0.8700697211376274
SUB0888,Winston AI,human_written,False,0.720020859117287,3793,ENG,Graduate,0.26401805906574394,0.18799148674744653,0.165673893443604
SUB0889,Originality.ai,human_written,False,0.756507533462631,4594,MATH,Senior,0.4087402530353299,0.28094748103799627,0.008741233687157512
SUB0890,Winston AI,mixed,True,0.776346004847297,2994,CHEM,Senior,0.30901808391299035,0.1682200247891026,0.14785977211731732
SUB0891,GPTZero,ai_generated,True,0.3182814739140652,4029,HIST,Freshman,0.4666638394231479,0.3135518002791795,0.9277251786847979
SUB0892,GPTZero,human_written,False,0.5204370419789751,4850,CHEM,Senior,0.5965276516474914,0.25689298590576704,0.14762021410871362
SUB0893,GPTZero,mixed,False,0.56637955204999,1840,ENG,Graduate,0.2720349232883405,0.254139971381014,0.4406254434995108
SUB0894,Copyleaks,human_written,False,0.22174368030825697,3243,ENG,Senior,0.324084751981236,0.43047743340434086,0.048120379342871
SUB0895,Copyleaks,human_written,False,0.5122280106105966,4551,CHEM,Graduate,0.309831019208187,0.19598958977778852,0.022605537357723242
SUB0896,GPTZero,mixed,False,0.3930314529080488,1445,BIO,Freshman,0.644024584520841,0.4485595322964647,0.4149633240873817
SUB0897,GPTZero,human_written,False,0.21719739436086577,4302,BIO,Junior,0.4548664008765219,0.41147435876111055,0.1664656650049866
SUB0898,Copyleaks,human_written,False,0.3241091896871698,3570,BIO,Senior,0.6567470742699791,0.2999832215702298,0.0
SUB0899,Copyleaks,human_written,False,0.6165262592486749,1623,BIO,Junior,0.37770241449982095,0.3812923100889945,0.011541065347123819
SUB0900,Copyleaks,human_written,False,0.3044967744950129,4129,PHYS,Sophomore,0.8824303901729085,0.41656166491111607,0.006482008259479047
SUB0901,Turnitin,ai_generated,True,0.259160358940761,2073,MATH,Senior,0.20389882966015377,0.1856066429402473,0.8783431318372005
SUB0902,Winston AI,human_written,False,0.3326612905378333,3076,ENG,Graduate,0.5197227602791049,0.43324438280782995,0.164747868867401
SUB0903,Originality.ai,mixed,False,0.721145223809599,2720,PHYS,Senior,0.6186513064659828,0.3083510549900972,0.240880354148911
SUB0904,Winston AI,ai_generated,True,0.38756833290344245,2171,PSYCH,Freshman,0.6592677150437481,0.3534507548206712,0.9756956182172115
SUB0905,Winston AI,mixed,True,0.4170222141298641,3871,HIST,Sophomore,0.5755501308173292,0.4196763224980439,0.5448180365975654
SUB0906,Originality.ai,ai_generated,True,0.6094530220227403,3916,HIST,Graduate,0.5409725881247303,0.09811082641873853,0.8521066329997941
SUB0907,Originality.ai,ai_generated,False,0.36361471494286723,1918,PHYS,Sophomore,0.6725205205519424,0.39283449745581417,0.8022401588039713
SUB0908,Turnitin,ai_generated,True,0.26856068982563625,2778,CS,Sophomore,0.6614240293868465,0.20521493753374082,0.859098959670414
SUB0909,Originality.ai,human_written,False,0.16783500762628856,2514,CS,Graduate,0.3625190236314467,0.4208274740652139,0.0
SUB0910,GPTZero,ai_generated,True,0.6570696532462414,3897,PSYCH,Junior,0.4809967908491331,0.16190671396212905,0.908858555789635
SUB0911,Copyleaks,human_written,False,0.5650727819291544,2335,PHYS,Junior,0.22226197485641203,0.38185487164399984,0.0035948463441565215
SUB0912,Winston AI,human_written,False,0.2842903634202382,929,CHEM,Freshman,0.4315029164865956,0.47444955493598884,0.12815901879700262
SUB0913,Turnitin,human_written,False,0.4685789132281501,2535,PHYS,Freshman,0.5450570164789021,0.2656343620590587,0.06289056491473403
SUB0914,Winston AI,mixed,False,0.446071964319807,3647,PSYCH,Graduate,0.4997728245577931,0.34709024299895236,0.4355096650570092
SUB0915,Copyleaks,ai_generated,False,0.4474821095019183,2590,CS,Senior,0.31435359108079575,0.3655567398421837,0.8591476720771154
SUB0916,Winston AI,ai_generated,True,0.37230747716146617,2133,PSYCH,Sophomore,0.782868277472829,0.33780493591247795,0.8922783536973012
SUB0917,Winston AI,ai_generated,True,0.4709048351894352,1406,HIST,Freshman,0.3547980553116079,0.41478027917597526,0.8714049231286187
SUB0918,GPTZero,human_written,True,0.6450745335395199,1623,CS,Junior,0.3466519297729421,0.4579033701092001,0.16519395185784264
SUB0919,Winston AI,ai_generated,True,0.13790863873732828,4117,PHYS,Junior,0.48779769321332184,0.3777727732362521,0.8694922442470178
SUB0920,Turnitin,human_written,False,0.06159283850614393,4600,CHEM,Freshman,0.5927693588582328,0.30264785785356435,0.09293693014829346
SUB0921,Winston AI,human_written,False,0.7314504419311618,4336,BIO,Sophomore,0.5212984175863389,0.42568780316749216,0.15744865999030672
SUB0922,GPTZero,ai_generated,True,0.36486290124511733,3769,MATH,Junior,0.4625525501508814,0.28794989417766753,0.8112713486569133
SUB0923,Copyleaks,mixed,False,0.5863425942486064,1249,BIO,Freshman,0.6899813516915697,0.22725716738850726,0.5300711229537123
SUB0924,Copyleaks,ai_generated,True,0.23150430066128594,4629,HIST,Junior,0.6158812728576979,0.3705513386060246,0.8455944377078346
SUB0925,Winston AI,human_written,True,0.7496584672691001,801,CHEM,Graduate,0.6397218239979479,0.3278563689360381,0.13300035622364142
SUB0926,Copyleaks,human_written,False,0.7451743111918129,1551,ENG,Freshman,0.6061573860195639,0.5654733897417221,0.026281398583689268
SUB0927,Winston AI,ai_generated,True,0.5054338786361943,2992,ENG,Graduate,0.6814682281765716,0.11895832166422549,0.9336220570465266
SUB0928,Copyleaks,ai_generated,True,0.2625418266596924,3599,PSYCH,Sophomore,0.5902162957885205,0.31215030098189345,0.7244245642177355
SUB0929,Winston AI,mixed,False,0.4171589367693488,3618,PHYS,Freshman,0.5435412526188803,0.3313363151141769,0.5896248352792387
SUB0930,GPTZero,human_written,True,0.5996991039753837,4972,MATH,Freshman,0.5098371457055267,0.20431731180150828,0.18946122728202117
SUB0931,GPTZero,human_written,False,0.5861570119353202,3918,ENG,Junior,0.5110829013893426,0.24138974782766276,0.14559707109003628
SUB0932,Turnitin,ai_generated,True,0.3950452024329888,1570,HIST,Senior,0.5556486385693898,0.4522446725263404,0.8937667953298765
SUB0933,Winston AI,mixed,True,0.09092007084313762,2111,PSYCH,Sophomore,0.2741784285915285,0.42166970151707817,0.6725416099477938
SUB0934,Copyleaks,mixed,False,0.688103777742876,1356,CS,Graduate,0.3204371477674551,0.24396468439401567,0.34369627384077384
SUB0935,Copyleaks,mixed,True,0.44059675812604276,3425,ENG,Graduate,0.35413240434694926,0.34660667482786034,0.506393109504054
SUB0936,Winston AI,ai_generated,True,0.6452578310087405,4054,CS,Freshman,0.42398938640826117,0.28252889620700256,0.8053659706379125
SUB0937,Turnitin,human_written,False,0.17536935244696708,4874,PHYS,Sophomore,0.471622949726162,0.2843806099902804,0.043252393071934354
SUB0938,Winston AI,ai_generated,True,0.27189959414660186,3610,CHEM,Junior,0.5618962042164448,0.492384049536564,0.9274284959568885
SUB0939,Turnitin,ai_generated,True,0.3523758183783361,3410,MATH,Junior,0.639146829770495,0.236955480920682,0.8872794158529206
SUB0940,Turnitin,mixed,False,0.6449689028289955,1859,PHYS,Sophomore,0.33267857720821437,0.3547159353165824,0.21170950355954393
SUB0941,Originality.ai,human_written,False,0.5394751329130323,2326,PHYS,Sophomore,0.5638159110897462,0.3972364420567305,0.0
SUB0942,Turnitin,ai_generated,True,0.3169950896482123,3349,CS,Sophomore,0.48163207796933816,0.33678381933988966,0.8684814167612248
SUB0943,GPTZero,mixed,True,0.6913057570814214,1527,PSYCH,Senior,0.7374857912088023,0.1862363530133574,0.3925727082748012
SUB0944,GPTZero,human_written,True,0.4070317992805249,2063,MATH,Graduate,0.6625161955021828,0.42729102172474237,0.1481070734113696
SUB0945,Turnitin,mixed,False,0.07609266055419552,1257,PHYS,Junior,0.37307935330546604,0.20207686798435665,0.24878472949300673
SUB0946,Winston AI,human_written,False,0.4724869127637977,2715,HIST,Graduate,0.3721869673819559,0.36971826207928526,0.09678450190354719
SUB0947,Originality.ai,mixed,False,0.37211089389322277,1511,BIO,Sophomore,0.5571597859553528,0.33651303123239606,0.22184682394061578
SUB0948,Turnitin,ai_generated,True,0.3390520727875215,4544,PSYCH,Senior,0.4062783193196166,0.3658849141127243,0.9127292013125092
SUB0949,Winston AI,mixed,True,0.14313108597640736,3611,ENG,Freshman,0.39311680190226955,0.1846722346588592,0.5373811230742601
SUB0950,Winston AI,ai_generated,True,0.5944366402927771,3422,ENG,Junior,0.3946042447910633,0.18770988439231673,1.0
SUB0951,Originality.ai,ai_generated,True,0.31348953727006124,3700,PHYS,Sophomore,0.3463560971738516,0.4180795428809673,0.8709039767703082
SUB0952,Copyleaks,human_written,False,0.07401081453790849,3248,BIO,Graduate,0.5896040719599499,0.2850060220232536,0.0
SUB0953,Winston AI,ai_generated,True,0.15571049350195487,518,HIST,Senior,0.4034191983337471,0.41111452152044625,0.9690192610605403
SUB0954,GPTZero,ai_generated,True,0.4615227018679488,2877,HIST,Sophomore,0.5254396514592402,0.10780140412126149,1.0
SUB0955,Turnitin,human_written,False,0.30886793661592654,4806,MATH,Graduate,0.3598233985092581,0.44606568358407617,0.007725209608435972
SUB0956,Winston AI,human_written,False,0.4511206492679351,4718,PHYS,Graduate,0.4216537508790462,0.27058768196238303,0.09736487356859141
SUB0957,Originality.ai,human_written,False,0.35134604348843285,1097,HIST,Freshman,0.05474473546462216,0.4349546313833743,0.02160672050716224
SUB0958,GPTZero,ai_generated,True,0.6301961083766536,1841,ENG,Junior,0.7274432675834022,0.27460716899890836,0.9421390198246743
SUB0959,Originality.ai,human_written,False,0.22808189898374495,693,BIO,Junior,0.7725189854993559,0.4347678085512624,0.027262904343730757
SUB0960,Turnitin,human_written,False,0.4596391540471532,2897,BIO,Freshman,0.7546683786103534,0.25549749627440616,0.010713122229730254
SUB0961,Turnitin,ai_generated,True,0.5608986011267953,1945,CHEM,Sophomore,0.37625562472857954,0.3635930438684916,0.9082667433220605
SUB0962,GPTZero,mixed,False,0.08745524708538346,2522,HIST,Freshman,0.6902103189685712,0.33727240272558967,0.3043598938431411
SUB0963,GPTZero,human_written,False,0.5410254513076358,3936,CS,Sophomore,0.4392194898699248,0.45781624846935964,0.14048430392553576
SUB0964,Winston AI,ai_generated,True,0.20606728480813521,501,CHEM,Sophomore,0.35887668887119545,0.2795936803920739,0.7708177947769265
SUB0965,Winston AI,ai_generated,True,0.38659760811191113,2213,BIO,Freshman,0.7493499117282002,0.2502624126957133,0.7690492702576593
SUB0966,Originality.ai,human_written,False,0.2992467595480954,1018,ENG,Senior,0.7319598030784744,0.44659336859347576,0.06822586931030071
SUB0967,Turnitin,ai_generated,True,0.19494033401135363,1834,CHEM,Freshman,0.6297437308756514,0.23037139170880777,0.9424957894505759
SUB0968,Copyleaks,mixed,False,0.3247362763516483,3976,MATH,Graduate,0.4037231325852039,0.3676940733650246,0.21519140299189218
SUB0969,GPTZero,human_written,False,0.36194626383084805,1304,PHYS,Junior,0.39716681427747424,0.15110777439294232,0.12213791053401647
SUB0970,GPTZero,human_written,False,0.6125450505305068,1014,PHYS,Graduate,0.477219569180761,0.18233018142290935,0.16887256227042002
SUB0971,GPTZero,mixed,True,0.07728611437753279,1701,PSYCH,Senior,0.6419827042135211,0.38209085211691074,0.5008186766421971
SUB0972,GPTZero,human_written,False,0.08911876265097034,3521,ENG,Graduate,0.37271131005215885,0.18120996211659168,0.14951759662018846
SUB0973,GPTZero,human_written,False,0.16123880678811386,2021,MATH,Sophomore,0.613108142726857,0.3723022903730172,0.11365916598151404
SUB0974,Winston AI,human_written,False,0.8926307597491798,668,PHYS,Junior,0.5803357492843679,0.062243017007289736,0.15100665733846869
SUB0975,Winston AI,mixed,False,0.414737559689169,2073,CHEM,Sophomore,0.5566823423421847,0.2802709910879931,0.10136674795183186
SUB0976,Turnitin,mixed,True,0.22335494146064047,1515,PSYCH,Sophomore,0.546549271394262,0.3694333173684057,0.5570819237433636
SUB0977,GPTZero,human_written,False,0.41896269443085,571,ENG,Freshman,0.47941824454336995,0.35634099508221323,0.14511263419871295
SUB0978,GPTZero,human_written,False,0.2229041526744158,3714,CHEM,Graduate,0.39308693154381735,0.2692635035428224,0.1304597820193361
SUB0979,Turnitin,human_written,False,0.39531040620557495,4264,CHEM,Junior,0.5486035151333098,0.363535181129914,0.03718182254703391
SUB0980,GPTZero,human_written,False,0.044441089418707266,1654,CHEM,Graduate,0.4305624580505525,0.21969154192809404,0.1223384085846772
SUB0981,GPTZero,ai_generated,True,0.18930394183986726,3787,PSYCH,Graduate,0.5126015286386527,0.22107534051138028,0.9941908922164202
SUB0982,Copyleaks,human_written,False,0.2359031679791416,3861,HIST,Senior,0.3741925125776022,0.4716358498799454,0.032706765110501634
SUB0983,Copyleaks,mixed,True,0.37646956155463873,4935,CS,Freshman,0.4893093151477228,0.31574148065328855,0.45685060509702236
SUB0984,Turnitin,human_written,False,0.19123897939309242,2936,BIO,Sophomore,0.5272381116061738,0.06895432611448363,0.06706294388749277
SUB0985,Copyleaks,human_written,False,0.2516238593958217,1475,CS,Sophomore,0.3715872691998633,0.31112685191674894,0.040227449252742964
SUB0986,GPTZero,mixed,False,0.607845846630779,1725,PHYS,Sophomore,0.415918837980834,0.31294466425474443,0.46362253257109676
SUB0987,Turnitin,mixed,False,0.37013994403266864,2508,CHEM,Graduate,0.5908023024567745,0.2578599896896976,0.7865379626561972
SUB0988,Winston AI,human_written,False,0.3118025119206602,524,PSYCH,Freshman,0.5851991809286363,0.3389442447906733,0.1155137601724811
SUB0989,GPTZero,human_written,False,0.04012364912136813,1371,MATH,Freshman,0.44249555010017605,0.29959316866013175,0.18433676254158662
SUB0990,Turnitin,mixed,True,0.4383082174117849,4634,MATH,Freshman,0.44004552637460137,0.3774936107108474,0.7028798879066896
SUB0991,Copyleaks,human_written,False,0.8149514220922064,2309,MATH,Senior,0.4472268805078814,0.3426166780140207,0.0
SUB0992,Copyleaks,mixed,False,0.3980666764583904,588,PSYCH,Sophomore,0.44021119416293614,0.341582698311481,0.14483395125549814
SUB0993,Winston AI,human_written,False,0.2741450654447673,4916,ENG,Freshman,0.5026876607332875,0.19171659374169547,0.17402146031606475
SUB0994,GPTZero,ai_generated,True,0.4821853005931174,4053,CHEM,Junior,0.5086932752961758,0.11855526327374508,1.0
SUB0995,Originality.ai,mixed,False,0.5383023459752603,2944,ENG,Freshman,0.7874823913060601,0.32899275586087734,0.548195554880268
SUB0996,Turnitin,ai_generated,True,0.1829917779382689,2425,HIST,Graduate,0.5603985472470742,0.2929539659534004,0.89269836838621
